device,lat,lng,region,service,sub_service,sum_amount,count_amount,hour,minute,dofweek,day,month,No
sbm37983,NULL,NULL,NULL,debit,debit,46155,7,9,10,4,20,10,4152
sbm42724,NULL,NULL,NULL,transferin,transferin,123,7,12,4,5,3,6,4153
sbm40803,NULL,NULL,NULL,credit,feecommission,22,7,12,52,5,30,12,4154
sbm427,NULL,NULL,NULL,credit,promotion,35,7,11,29,2,8,2,4155
sbm57736,NULL,NULL,NULL,debit,transfer_bankscb,14000,7,11,31,4,13,10,4156
sbm60595,NULL,NULL,NULL,debit,debit,86,7,18,57,1,21,11,4157
sbm439,NULL,NULL,NULL,transferout,transferout,3285,7,10,1,5,20,5,4158
sbm94,NULL,NULL,NULL,transferin,transferin,332,7,10,14,2,26,4,4159
sbm59447,NULL,NULL,NULL,debit,topup_bank,14000,7,6,5,4,6,10,4160
sbm51190,NULL,NULL,NULL,debit,topup_bank,1133,7,11,46,6,11,6,4161
sbm68607,NULL,NULL,NULL,debit,transfer_bank_scbpayment,1313,7,22,41,6,3,12,4162
sbm63842,NULL,NULL,NULL,credit,payrolltopup,1200,6,16,54,4,29,12,4163
sbm54097,NULL,NULL,NULL,credit,payrolltopup,900,6,9,19,1,29,8,4164
sbm69483,NULL,NULL,NULL,debit,topup_bank,12000,6,6,20,4,6,10,4165
sbm35240,NULL,NULL,NULL,debit,topup_bank,466,6,18,40,4,8,9,4166
sbm42928,NULL,NULL,NULL,credit,commission,231.05,6,10,43,2,13,12,4167
sbm88,NULL,NULL,NULL,transferin,transferin,1179,6,12,57,3,7,9,4168
sbm42532,NULL,NULL,NULL,credit,commission,3.5,6,16,23,0,6,11,4169
sbm36952,NULL,NULL,NULL,credit,promotion,30,6,16,45,1,20,6,4170
sbm55314,NULL,NULL,NULL,topup,topup,5100,6,7,49,4,6,10,4171
sbm314,NULL,NULL,NULL,transferout,transferout,1443,6,11,43,2,27,9,4172
sbm35941,NULL,NULL,NULL,topup,topup,520,6,8,45,5,29,7,4173
sbm58186,NULL,NULL,NULL,credit,payrolltopup,600,6,17,6,2,4,10,4174
sbm47310,NULL,NULL,NULL,dvcashin,dvcashin,140,6,20,10,4,10,11,4175
sbm51658,NULL,NULL,NULL,credit,credit,230,6,17,44,4,22,12,4176
sbm39994,NULL,NULL,NULL,topup,topup,800,6,5,53,2,25,10,4177
sbm40370,NULL,NULL,NULL,topup,topup,700,6,7,27,4,29,9,4178
sbm58388,NULL,NULL,NULL,debit,debit,62,6,20,3,5,18,11,4179
sbm51552,NULL,NULL,NULL,debit,topup_bank,376,6,11,32,1,1,8,4180
sbm62757,NULL,NULL,NULL,debit,debit,60,6,10,15,3,13,7,4181
sbm45,NULL,NULL,NULL,debit,topup_bank,5045,6,18,52,4,12,5,4182
sbm43148,NULL,NULL,NULL,transferout,transferout,1000,6,13,15,1,15,8,4183
sbm43174,NULL,NULL,NULL,transferin,transferin,1581,6,18,38,0,12,6,4184
sbm36952,NULL,NULL,NULL,debit,debit,385,6,12,43,5,17,6,4185
sbm59412,NULL,NULL,NULL,debit,debit,109,6,14,18,3,20,7,4186
sbm42724,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,70,6,16,0,3,7,12,4187
sbm42532,NULL,NULL,NULL,credit,topup_ktb,1743,6,15,53,3,21,12,4188
sbm66081,NULL,NULL,NULL,credit,topup_scb,600,6,14,57,3,30,11,4189
sbm58727,NULL,NULL,NULL,credit,payrolltopup,600,6,17,6,2,4,10,4190
sbm43785,NULL,NULL,NULL,credit,promotion,125,6,15,26,2,21,6,4191
sbm47429,NULL,NULL,NULL,dvcashin,dvcashin,3972,6,18,41,5,3,6,4192
sbm34745,NULL,NULL,NULL,credit,payrolltopup,1300,6,16,54,4,29,12,4193
sbm615,NULL,NULL,NULL,transferout,transferout,1787,6,15,29,2,31,5,4194
sbm39770,NULL,NULL,NULL,topup,topup,1000,6,12,32,3,26,10,4195
sbm347,NULL,NULL,NULL,debit,topup_bank,715,6,18,7,6,21,5,4196
sbm52871,NULL,NULL,NULL,credit,feecommission,22,6,20,3,4,16,6,4197
sbm667,NULL,NULL,NULL,debit,topup_bank,11000,6,11,2,2,20,9,4198
sbm995,NULL,NULL,NULL,transferout,transferout,4600,6,11,1,1,30,5,4199
sbm43039,NULL,NULL,NULL,transferout,transferout,1974,6,21,21,0,24,4,4200
sbm3,NULL,NULL,NULL,debit,debit,78,6,13,12,3,7,12,4201
sbm74439,NULL,NULL,NULL,debit,debit,74,6,11,37,5,23,12,4202
sbm65245,NULL,NULL,NULL,credit,payrolltopup,1200,6,16,53,4,29,12,4203
sbm41316,NULL,NULL,NULL,credit,feecommission,24,6,0,38,3,28,12,4204
sbm57187,NULL,NULL,NULL,debit,topup_bank,9200,6,9,8,4,6,10,4205
sbm53980,NULL,NULL,NULL,credit,commission,14.7,6,15,12,6,1,10,4206
sbm366,NULL,NULL,NULL,debit,topup_bank,355,6,11,20,3,13,7,4207
sbm39560,NULL,NULL,NULL,credit,feecommission,19,6,21,11,1,28,11,4208
sbm58681,NULL,NULL,NULL,credit,payrolltopup,600,6,17,6,2,4,10,4209
sbm83,NULL,NULL,NULL,debit,topup_bank,1795,6,14,40,1,20,6,4210
sbm610,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,9,6,13,52,4,8,12,4211
sbm44925,NULL,NULL,NULL,transferin,transferin,1830,6,9,29,2,1,3,4212
sbm49156,NULL,NULL,NULL,credit,payrolltopup,1600,6,15,44,2,26,7,4213
sbm56134,NULL,NULL,NULL,topup,topup,600,6,19,58,3,12,10,4214
sbm44630,NULL,NULL,NULL,topup,topup,725,6,8,12,1,21,3,4215
sbm51190,NULL,NULL,NULL,topup,topup,2900,6,10,17,2,18,10,4216
sbm64969,NULL,NULL,NULL,credit,payrolltopup,600,6,9,34,3,28,12,4217
sbm64123,NULL,NULL,NULL,credit,payrolltopup,900,6,16,53,4,29,12,4218
sbm36794,NULL,NULL,NULL,topup,topup,466,6,20,14,2,19,7,4219
sbm55067,NULL,NULL,NULL,credit,topup_scb,1300,6,19,16,3,21,12,4220
sbm68476,NULL,NULL,NULL,debit,debit,68,6,14,8,6,8,10,4221
sbm44925,NULL,NULL,NULL,credit,promotion,30,6,14,28,3,24,8,4222
sbm62,NULL,NULL,NULL,debit,transfer_bank_scbpayment,8395,6,5,26,3,7,12,4223
sbm57219,NULL,NULL,NULL,debit,debit,61,6,12,49,4,20,10,4224
sbm428,NULL,NULL,NULL,credit,promotion,30,6,11,2,4,24,2,4225
sbm47005,NULL,NULL,NULL,dvcashin,dvcashin,450,6,8,57,3,7,9,4226
sbm683,NULL,NULL,NULL,debit,topup_bank,6045,6,11,54,6,21,5,4227
sbm58112,NULL,NULL,NULL,topup,topup,240,6,12,26,0,24,7,4228
sbm51552,NULL,NULL,NULL,credit,payrolltopup,600,6,17,6,2,4,10,4229
sbm42717,NULL,NULL,NULL,topup,topup,1200,6,7,28,4,16,6,4230
sbm58935,NULL,NULL,NULL,debit,topup_bank,7115,6,7,11,2,27,9,4231
sbm44924,NULL,NULL,NULL,transferin,transferin,3964,6,15,9,2,24,5,4232
sbm61613,NULL,NULL,NULL,debit,transfer_bankscb,2460,6,16,41,0,23,10,4233
sbm55142,NULL,NULL,NULL,debit,debit,4,6,18,9,1,4,4,4234
sbm59891,NULL,NULL,NULL,debit,debit,57,6,17,20,4,22,9,4235
sbm69473,NULL,NULL,NULL,debit,topup_bank,12000,6,21,12,4,6,10,4236
sbm60877,NULL,NULL,NULL,credit,payrolltopup,1200,6,13,11,5,30,12,4237
sbm52886,NULL,NULL,NULL,topup,topup,1040,6,19,3,5,14,10,4238
sbm495,NULL,NULL,NULL,transferin,transferin,401,6,15,18,5,1,4,4239
sbm47070,NULL,NULL,NULL,credit,feecommission,31,6,17,54,4,3,11,4240
sbm317,NULL,NULL,NULL,transferin,transferin,669,6,12,55,3,14,9,4241
sbm59648,NULL,NULL,NULL,credit,topup_bbltopup,600,6,11,33,2,20,12,4242
sbm454,NULL,NULL,NULL,topup,topup,570,6,15,24,5,30,9,4243
sbm59728,NULL,NULL,NULL,debit,transfer_bankscb,12000,6,13,35,1,24,10,4244
sbm39823,NULL,NULL,NULL,transferout,transferout,949,6,16,59,2,14,6,4245
sbm58276,NULL,NULL,NULL,debit,debit,550,6,21,21,2,31,5,4246
sbm56381,NULL,NULL,NULL,topup,topup,4650,6,18,26,1,13,6,4247
sbm57770,NULL,NULL,NULL,credit,feecommission,40,6,9,51,6,20,8,4248
sbm58742,NULL,NULL,NULL,topup,topup,600,6,16,11,5,23,9,4249
sbm44924,NULL,NULL,NULL,topup,topup,285,6,14,18,6,9,7,4250
sbm538,NULL,NULL,NULL,debit,topup_bank,450,6,14,20,4,4,8,4251
sbm54798,NULL,NULL,NULL,debit,debit,852.1,6,14,18,5,25,11,4252
sbm46265,NULL,NULL,NULL,debit,transfer_bank_scbpayment,4700,6,11,48,2,8,11,4253
sbm43148,NULL,NULL,NULL,debit,topup_bank,616,6,9,44,5,20,5,4254
sbm43308,NULL,NULL,NULL,credit,payrolltopup,1600,6,15,44,2,26,7,4255
sbm41746,NULL,NULL,NULL,topup,topup,1026,6,7,48,4,29,9,4256
sbm37033,NULL,NULL,NULL,transferout,transferout,1030,6,16,12,2,19,7,4257
sbm111,NULL,NULL,NULL,topupfee,topupfee,62,6,18,36,0,17,7,4258
sbm59891,NULL,NULL,NULL,topup,topup,57,6,17,19,4,22,9,4259
sbm44905,NULL,NULL,NULL,debit,topup_bank,3145,6,15,18,4,7,7,4260
sbm51143,NULL,NULL,NULL,topup,topup,1180,6,14,12,3,21,9,4261
sbm58616,NULL,NULL,NULL,credit,payrolltopup,1200,6,16,53,4,29,12,4262
sbm45157,NULL,NULL,NULL,credit,promotion,30,6,13,42,3,7,9,4263
sbm72698,NULL,NULL,NULL,debit,debit,66,6,15,52,5,23,12,4264
sbm53489,NULL,NULL,NULL,credit,payrolltopup,1200,6,13,22,3,31,8,4265
sbm42704,NULL,NULL,NULL,topup,topup,720,6,12,52,3,5,10,4266
sbm40674,NULL,NULL,NULL,debit,debit,150,6,6,35,2,31,5,4267
sbm643,NULL,NULL,NULL,debit,topup_bank,320,6,8,41,2,9,8,4268
sbm46281,NULL,NULL,NULL,credit,promotion,30,6,13,49,2,6,9,4269
sbm44923,NULL,NULL,NULL,transferout,transferout,815,6,17,46,3,29,6,4270
sbm43188,NULL,NULL,NULL,debit,topup_bank,1345,6,18,26,4,9,6,4271
sbm46288,NULL,NULL,NULL,credit,payrolltopup,4002,6,9,34,4,31,3,4272
sbm44363,NULL,NULL,NULL,topup,topup,540,6,20,33,2,18,10,4273
sbm44334,NULL,NULL,NULL,credit,promotion,94,6,17,20,2,13,12,4274
sbm57423,NULL,NULL,NULL,dvcashin,dvcashin,858,6,14,57,6,16,7,4275
sbm52307,NULL,NULL,NULL,credit,promotion,30,6,16,35,2,25,10,4276
sbm125,NULL,NULL,NULL,topup,topup,800,6,12,5,3,15,6,4277
sbm534,NULL,NULL,NULL,debit,topup_bank,2945,6,18,51,3,1,6,4278
sbm318,NULL,NULL,NULL,transferin,transferin,520,6,12,21,4,24,3,4279
sbm58608,NULL,NULL,NULL,transferin,transferin,1809,6,16,32,2,18,10,4280
sbm49479,NULL,NULL,NULL,dvcashin,dvcashin,894,6,19,9,5,24,6,4281
sbm37235,NULL,NULL,NULL,topup,topup,1400,6,13,8,1,22,8,4282
sbm51177,NULL,NULL,NULL,credit,promotion,30,6,10,32,1,14,3,4283
sbm450,NULL,NULL,NULL,debit,topup_bank,6045,6,17,51,0,17,7,4284
sbm130,NULL,NULL,NULL,credit,promotion,30,6,14,20,3,23,3,4285
sbm757,NULL,NULL,NULL,debit,debit,88,6,22,52,3,6,7,4286
sbm74,NULL,NULL,NULL,transferin,transferin,537,6,10,45,2,5,7,4287
sbm44011,NULL,NULL,NULL,topup,topup,600,6,10,5,0,9,10,4288
sbm180,NULL,NULL,NULL,transferin,transferin,1461,6,13,31,3,27,7,4289
sbm41393,NULL,NULL,NULL,credit,topup_scb,700,6,10,19,3,28,12,4290
sbm8,NULL,NULL,NULL,transferin,transferin,2230,6,13,38,2,10,5,4291
sbm43343,NULL,NULL,NULL,transferout,transferout,862,6,19,29,1,9,5,4292
sbm149,NULL,NULL,NULL,debit,topup_bank,4115,6,14,0,5,3,6,4293
sbm57693,NULL,NULL,NULL,debit,debit,450,6,17,31,5,23,9,4294
sbm43176,NULL,NULL,NULL,transferout,transferout,700,6,16,50,2,1,11,4295
sbm50053,NULL,NULL,NULL,topup,topup,17349,6,17,12,2,1,11,4296
sbm43174,NULL,NULL,NULL,debit,topup_bank,1641,6,18,39,0,12,6,4297
sbm53828,NULL,NULL,NULL,credit,payrolltopup,600,6,13,23,3,31,8,4298
sbm46980,NULL,NULL,NULL,debit,debit,160,6,21,49,1,11,7,4299
sbm57770,NULL,NULL,NULL,dvcashin,dvcashin,2831,6,9,51,6,20,8,4300
sbm42190,NULL,NULL,NULL,credit,topup_kbanktopup,1000,6,12,2,5,25,11,4301
sbm42815,NULL,NULL,NULL,topup,topup,1100,6,12,57,4,27,10,4302
sbm48095,NULL,NULL,NULL,credit,payrolltopup,1200,6,16,53,4,29,12,4303
sbm751,NULL,NULL,NULL,debit,topup_bank,5810,6,12,16,4,8,9,4304
sbm56588,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,77,6,12,26,5,18,11,4305
sbm47310,NULL,NULL,NULL,credit,commission,4.9,6,20,10,4,10,11,4306
sbm56640,NULL,NULL,NULL,debit,transfer_bankscb,8600,6,18,31,6,22,10,4307
sbm36945,NULL,NULL,NULL,credit,topup_kbanktopup,179,6,19,51,2,27,12,4308
sbm43174,NULL,NULL,NULL,credit,promotion,30,6,14,35,4,26,5,4309
sbm45988,NULL,NULL,NULL,topup,topup,130,6,20,3,1,9,5,4310
sbm1911,NULL,NULL,NULL,transferout,transferout,930,6,17,33,1,7,3,4311
sbm49516,NULL,NULL,NULL,topup,topup,13100,6,19,10,6,16,7,4312
sbm617,NULL,NULL,NULL,debit,debit,75,6,20,20,1,17,10,4313
sbm67269,NULL,NULL,NULL,debit,debit,97,6,8,5,3,28,12,4314
sbm68342,NULL,NULL,NULL,debit,transfer_bankscb,12000,6,12,24,1,17,10,4315
sbm46,NULL,NULL,NULL,debit,topup_bank,3845,6,18,52,4,12,5,4316
sbm51843,NULL,NULL,NULL,credit,commission,5.25,5,16,14,5,29,4,4317
sbm66237,NULL,NULL,NULL,credit,payrolltopup,750,5,16,54,4,29,12,4318
sbm65646,NULL,NULL,NULL,credit,payrolltopup,1000,5,13,11,5,30,12,4319
sbm60038,NULL,NULL,NULL,topup,topup,530,5,8,1,4,30,6,4320
sbm44405,NULL,NULL,NULL,dvcashin,dvcashin,1357.3,5,11,35,5,26,8,4321
sbm68419,NULL,NULL,NULL,debit,transfer_bankscb,9500,5,20,52,6,22,10,4322
sbm69483,NULL,NULL,NULL,debit,transfer_bankscb,7100,5,21,41,6,22,10,4323
sbm44530,NULL,NULL,NULL,credit,payrolltopup,2700,5,10,2,1,28,3,4324
sbm11090,NULL,NULL,NULL,topupfee,topupfee,62,5,11,12,2,13,9,4325
sbm26935,NULL,NULL,NULL,debit,debit,21631,5,15,59,4,8,12,4326
sbm74471,NULL,NULL,NULL,debit,debit,85,5,8,42,0,25,12,4327
sbm26935,NULL,NULL,NULL,topup,topup,21700,5,15,59,4,8,12,4328
sbm52693,NULL,NULL,NULL,credit,commission,10.5,5,19,30,6,23,7,4329
sbm46401,NULL,NULL,NULL,dvcashin,dvcashin,345,5,11,7,1,13,6,4330
sbm46402,NULL,NULL,NULL,debit,debit,52,5,12,18,3,22,6,4331
sbm59397,NULL,NULL,NULL,credit,promotion,70,5,13,32,4,10,11,4332
sbm61613,NULL,NULL,NULL,credit,topup_kbanktopup,3180,5,9,14,1,7,11,4333
sbm115,NULL,NULL,NULL,transferin,transferin,72,5,16,34,4,22,9,4334
sbm413,NULL,NULL,NULL,transferin,transferin,3524,5,16,17,2,25,10,4335
sbm616,NULL,NULL,NULL,debit,topup_bank,3280,5,0,40,2,7,6,4336
sbm42307,NULL,NULL,NULL,credit,feecommission,26,5,16,43,1,26,12,4337
sbm118,NULL,NULL,NULL,debit,payment,280,5,12,24,3,9,11,4338
sbm39770,NULL,NULL,NULL,credit,topup_kbanktopup,1100,5,13,25,2,20,12,4339
sbm188,NULL,NULL,NULL,debit,topup_bank,380,5,20,55,4,4,8,4340
sbm288,NULL,NULL,NULL,debit,payment,147,5,19,39,5,2,12,4341
sbm11090,NULL,NULL,NULL,debit,debit,15038,5,11,12,2,13,9,4342
sbm26935,NULL,NULL,NULL,topupfee,topupfee,69,5,15,59,4,8,12,4343
sbm46520,NULL,NULL,NULL,credit,commission,14.7,5,12,53,0,20,11,4344
sbm43150,NULL,NULL,NULL,transferout,transferout,181,5,12,5,3,19,10,4345
sbm68836,NULL,NULL,NULL,debit,topup_bank,10000,5,8,49,4,6,10,4346
sbm51919,NULL,NULL,NULL,credit,feecommission,22,5,14,5,5,16,12,4347
sbm51139,NULL,NULL,NULL,debit,debit,2695,5,19,58,3,9,3,4348
sbm615,NULL,NULL,NULL,credit,promotion,25,5,14,34,3,23,2,4349
sbm276,NULL,NULL,NULL,transferin,transferin,4927,5,12,22,3,13,4,4350
sbm37684,NULL,NULL,NULL,dvcashin_rev,dvcashin_rev,570,5,9,42,0,7,8,4351
sbm54206,NULL,NULL,NULL,dvcashin,dvcashin,282,5,17,8,2,18,10,4352
sbm45202,NULL,NULL,NULL,credit,payrolltopup,4149,5,11,25,1,28,2,4353
sbm56660,NULL,NULL,NULL,debit,transfer_bank_scbpayment,500,5,10,3,2,15,11,4354
sbm467,NULL,NULL,NULL,credit,promotion,25,5,14,34,3,23,2,4355
sbm452,NULL,NULL,NULL,credit,promotion,25,5,11,9,2,22,2,4356
sbm637,NULL,NULL,NULL,transferin,transferin,2930,5,8,17,3,23,2,4357
sbm62038,NULL,NULL,NULL,debit,transfer_bankscb,2284,5,23,59,3,19,10,4358
sbm32532,NULL,NULL,NULL,debit,debit,16541,5,15,4,3,16,11,4359
sbm32532,NULL,NULL,NULL,topup,topup,16600,5,15,4,3,16,11,4360
sbm55345,NULL,NULL,NULL,dvcashin,dvcashin,695.96,5,15,47,5,25,11,4361
sbm44346,NULL,NULL,NULL,debit,topup_bank,1585,5,8,52,0,7,8,4362
sbm149,NULL,NULL,NULL,transferout,transferout,1202,5,10,38,4,26,5,4363
sbm32532,NULL,NULL,NULL,topupfee,topupfee,59,5,15,4,3,16,11,4364
sbm57899,NULL,NULL,NULL,debit,topup_bank,6695,5,18,8,1,12,9,4365
sbm124,NULL,NULL,NULL,topup,topup,721,5,13,59,4,4,8,4366
sbm626,NULL,NULL,NULL,transferin,transferin,5540,5,17,7,5,11,2,4367
sbm56656,NULL,NULL,NULL,debit,debit,2267,5,14,18,0,17,7,4368
sbm57127,NULL,NULL,NULL,debit,transfer_bankscb,8000,5,16,13,1,24,10,4369
sbm56894,NULL,NULL,NULL,credit,topup_kbank,500,5,9,0,1,26,12,4370
sbm40930,NULL,NULL,NULL,credit,commission,38.5,5,15,53,3,17,8,4371
sbm348,NULL,NULL,NULL,transferout,transferout,410,5,15,42,5,29,4,4372
sbm52332,NULL,NULL,NULL,topup,topup,1350,5,14,28,1,23,5,4373
sbm38,NULL,NULL,NULL,credit,payrolltopup,3300,5,9,33,4,31,3,4374
sbm68797,NULL,NULL,NULL,debit,transfer_bankscb,8000,5,15,3,1,24,10,4375
sbm43580,NULL,NULL,NULL,topup,topup,14250,5,13,22,1,12,9,4376
sbm141,NULL,NULL,NULL,transferout,transferout,448,5,10,13,2,31,5,4377
sbm41926,NULL,NULL,NULL,credit,feecommission,30,5,19,17,1,20,6,4378
sbm47429,NULL,NULL,NULL,debit,debit,1118.14,5,17,2,3,27,7,4379
sbm67141,NULL,NULL,NULL,debit,debit,141,5,15,10,5,7,10,4380
sbm51318,NULL,NULL,NULL,topup,topup,500,5,5,56,5,29,4,4381
sbm68097,NULL,NULL,NULL,debit,transfer_bankscb,8487,5,7,50,2,11,10,4382
sbm42723,NULL,NULL,NULL,credit,topup_kbank,900,5,13,22,5,16,12,4383
sbm47514,NULL,NULL,NULL,credit,topup_kbanktopup,354,5,4,25,0,18,12,4384
sbm610,NULL,NULL,NULL,credit,promotion,25,5,14,37,4,19,5,4385
sbm1299,NULL,NULL,NULL,transferout,transferout,222,5,13,21,2,17,5,4386
sbm42257,NULL,NULL,NULL,transferout,transferout,2770,5,8,23,5,28,10,4387
sbm610,NULL,NULL,NULL,credit,credit,180,5,13,22,4,8,12,4388
sbm757,NULL,NULL,NULL,topup,topup,91,5,22,52,3,6,7,4389
sbm69338,NULL,NULL,NULL,debit,topup_bank,10000,5,23,13,3,5,10,4390
sbm34682,NULL,NULL,NULL,transferout,transferout,1650,5,18,41,1,23,5,4391
sbm58,NULL,NULL,NULL,transferin,transferin,7090,5,10,43,3,10,8,4392
sbm37684,NULL,NULL,NULL,credit,topup_kbank,800,5,12,10,6,31,12,4393
sbm41080,NULL,NULL,NULL,debit,transfer_bank_scbpayment,1030,5,4,25,5,23,12,4394
sbm43684,NULL,NULL,NULL,debit,prepaid_ais,500,5,15,27,2,22,11,4395
sbm42723,NULL,NULL,NULL,transferin,transferin,3900,5,13,13,3,25,5,4396
sbm65533,NULL,NULL,NULL,credit,payrolltopup,500,5,16,54,4,29,12,4397
sbm57760,NULL,NULL,NULL,credit,topup_kbank,192,5,12,16,3,28,12,4398
sbm61,NULL,NULL,NULL,credit,promotion,25,5,14,55,3,30,3,4399
sbm43146,NULL,NULL,NULL,debit,debit,69,5,12,48,4,27,10,4400
sbm64123,NULL,NULL,NULL,debit,payment,175,5,8,28,2,13,12,4401
sbm44001,NULL,NULL,NULL,credit,promotion,25,5,13,59,5,18,2,4402
sbm42704,NULL,NULL,NULL,credit,credit,500,5,16,17,3,14,12,4403
sbm68994,NULL,NULL,NULL,debit,transfer_bankscb,8100,5,12,5,3,12,10,4404
sbm39067,NULL,NULL,NULL,credit,feecommission,27,5,10,48,5,7,10,4405
sbm43204,NULL,NULL,NULL,topup,topup,800,5,14,12,5,16,9,4406
sbm43707,NULL,NULL,NULL,credit,feecommission,25,5,11,14,3,2,11,4407
sbm39067,NULL,NULL,NULL,credit,commission,157.35,5,8,52,2,8,11,4408
sbm43144,NULL,NULL,NULL,debit,topup_bank,3580,5,15,10,4,4,8,4409
sbm62880,NULL,NULL,NULL,credit,topup_scb,500,5,8,4,4,22,12,4410
sbm126,NULL,NULL,NULL,transferin,transferin,3568,5,22,19,4,7,7,4411
sbm79,NULL,NULL,NULL,topup,topup,140,5,11,57,2,13,9,4412
sbm32740,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,126,5,8,28,5,30,12,4413
sbm49241,NULL,NULL,NULL,credit,payrolltopup,3500,5,9,30,2,31,5,4414
sbm570,NULL,NULL,NULL,transferin,transferin,449,5,7,48,4,5,5,4415
sbm523,NULL,NULL,NULL,credit,promotion,25,5,16,10,2,1,3,4416
sbm48007,NULL,NULL,NULL,topup,topup,1900,5,20,15,1,12,9,4417
sbm626,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,126,5,8,28,5,30,12,4418
sbm48095,NULL,NULL,NULL,topup,topup,1500,5,11,42,3,5,10,4419
sbm41035,NULL,NULL,NULL,debit,prepaid_ais,100,5,20,56,4,17,11,4420
sbm57191,NULL,NULL,NULL,debit,topup_bank,9950,5,10,38,6,24,9,4421
sbm42727,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,60,5,16,0,3,7,12,4422
sbm51263,NULL,NULL,NULL,transferin,transferin,750,5,14,50,2,14,6,4423
sbm63110,NULL,NULL,NULL,credit,payrolltopup,500,5,8,55,3,30,11,4424
sbm67653,NULL,NULL,NULL,debit,topup_bank,500,5,14,2,5,23,9,4425
sbm73876,NULL,NULL,NULL,debit,debit,44,5,20,4,6,31,12,4426
sbm58323,NULL,NULL,NULL,topup,topup,6000,5,14,36,5,23,9,4427
sbm42726,NULL,NULL,NULL,transferout,transferout,537,5,13,3,2,9,8,4428
sbm43139,NULL,NULL,NULL,transferin,transferin,1479,5,18,30,3,7,9,4429
sbm52246,NULL,NULL,NULL,debit,debit,57,5,11,39,4,7,7,4430
sbm52213,NULL,NULL,NULL,topup,topup,9000,5,10,45,2,13,9,4431
sbm34682,NULL,NULL,NULL,credit,promotion,25,5,11,15,1,11,4,4432
sbm59951,NULL,NULL,NULL,credit,payrolltopup,500,5,17,6,2,4,10,4433
sbm65654,NULL,NULL,NULL,credit,topup_kbank,5563,5,17,32,6,17,12,4434
sbm48226,NULL,NULL,NULL,topup,topup,17700,5,15,32,5,12,8,4435
sbm53759,NULL,NULL,NULL,credit,payrolltopup,1000,5,16,53,4,29,12,4436
sbm69363,NULL,NULL,NULL,debit,topup_bank,10000,5,1,59,4,6,10,4437
sbm41080,NULL,NULL,NULL,credit,topup_kbanktopup,1000,5,4,14,5,23,12,4438
sbm68619,NULL,NULL,NULL,debit,transfer_bankscb,8300,5,9,34,2,25,10,4439
sbm38407,NULL,NULL,NULL,dvcashin,dvcashin,523,5,11,34,6,24,9,4440
sbm43139,NULL,NULL,NULL,debit,topup_bank,1590,5,9,33,4,6,10,4441
sbm38407,NULL,NULL,NULL,credit,commission,10.7,5,11,34,6,24,9,4442
sbm58462,NULL,NULL,NULL,transferin,transferin,423,5,19,55,1,31,10,4443
sbm48558,NULL,NULL,NULL,credit,payrolltopup,3600,5,11,25,1,28,2,4444
sbm495,NULL,NULL,NULL,credit,payrolltopup,500,5,9,20,4,30,6,4445
sbm117,NULL,NULL,NULL,transferin,transferin,215,5,16,26,2,11,10,4446
sbm53658,NULL,NULL,NULL,credit,commission,60.5,5,8,7,1,12,9,4447
sbm57349,NULL,NULL,NULL,credit,topup_scb,500,5,20,46,5,16,12,4448
sbm27795,NULL,NULL,NULL,topup,topup,500,5,9,33,2,18,10,4449
sbm1,NULL,NULL,NULL,transferin,transferin,23,5,10,33,4,8,9,4450
sbm44820,NULL,NULL,NULL,debit,topup_bank,305,5,14,52,1,3,10,4451
sbm530,NULL,NULL,NULL,debit,topup_bank,2000,5,10,30,3,11,5,4452
sbm42166,NULL,NULL,NULL,debit,topup_bank,1630,5,19,19,3,28,9,4453
sbm49469,NULL,NULL,NULL,dvcashin,dvcashin,298,5,9,19,6,27,8,4454
sbm52120,NULL,NULL,NULL,credit,feecommission,30,5,11,56,2,19,4,4455
sbm61626,NULL,NULL,NULL,debit,transfer_bankscb,8200,5,6,18,3,12,10,4456
sbm48625,NULL,NULL,NULL,transferin,transferin,83,5,16,50,1,22,8,4457
sbm75,NULL,NULL,NULL,credit,promotion,25,5,15,42,3,2,3,4458
sbm36799,NULL,NULL,NULL,transferin,transferin,1766,5,13,32,5,11,2,4459
sbm521,NULL,NULL,NULL,debit,payment,334,5,14,52,2,13,12,4460
sbm38254,NULL,NULL,NULL,credit,feecommission,27,5,9,51,2,22,11,4461
sbm57866,NULL,NULL,NULL,credit,topup_kbank,500,5,4,46,2,27,12,4462
sbm59446,NULL,NULL,NULL,debit,debit,50,5,6,26,0,2,10,4463
sbm48683,NULL,NULL,NULL,transferout,transferout,605,5,11,34,5,15,7,4464
sbm44831,NULL,NULL,NULL,credit,payrolltopup,750,5,8,55,3,30,11,4465
sbm43396,NULL,NULL,NULL,debit,topup_bank,3930,5,20,32,2,20,9,4466
sbm60276,NULL,NULL,NULL,topup,topup,600,5,22,1,5,30,9,4467
sbm44956,NULL,NULL,NULL,transferin,transferin,1982,5,18,47,2,5,4,4468
sbm65801,NULL,NULL,NULL,debit,debit,66,5,15,11,3,9,11,4469
